dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
159233	abhyañj	aByaYj	aByaYj	1	11	1.P.,7.Ā.,7.P.
159457	avagam	avagam	avagam	1	11	6.P.,1.P.,1.Ā.
159573	bhraṃś	BraMS	BraMS	1	11	1. P.
159585	avaman	avaman	avaman	1	11	4.P.,4.Ā.
159699	kalay	kalay	kalay	1	11	10. Ā.
159952	āvṛ	Avf	Avf	1	11	5.Ā.,5.P.
159956	āvarjay	Avarjay	Avarjay	0	11	10.P.
160136	utthāpay	utTApay	utTApay	1	11	10.P.,10.Ā.
160378	upaci	upaci	upaci	1	11	5.Ā.,5.P.
161241	niḥsṛ	niHsf	niHsf	1	11	1.Ā.,1.P.,3.P.
161262	nikhan	niKan	niKan	1	11	1.P.,2.P.
162475	pratijñā	pratijYA	pratijYA	1	11	9.P.,9.Ā.
162932	prabudh	prabuD	prabuD	1	11	4.P.,1.P.,1.Ā.,4.Ā.
162944	prabhū	praBU	praBU	1	11	1.P.,1.Ā.
163112	prasidh	prasiD	prasiD	1	11	4.P.
163115	prasṛ	prasf	prasf	1	11	1.Ā.,1.P.,3.P.,3.Ā.
163254	vikṛ	vikf	vikf	1	11	6.Ā.,6.P.
163291	vicāray	vicAray	vicAray	0	11	10.P.,10.Ā.
163307	viji	viji	viji	1	11	1.P.,1.Ā.
163619	viśṛ	viSf	viSf	0	11	9.P.,4.P.
164500	vī	vI	vI	1	11	2.P.,2.Ā.
164768	saṃvardhay	saMvarDay	saMvarDay	0	11	10.P.
164843	saṃhṛ	saMhf	saMhf	1	11	1.P.,1.Ā.
166880	madhuka	maDuka	maDuka	1	11	n
167743	sampāday	sampAday	sampAday	0	11	10.P.,10.Ā.
169455	vrīḍā	vrIqA	vrIqA	1	11	f
170048	pracchad	pracCad	pracCad	0	11	1.P.
170905	ṛch	fC	fcC	0	11	5. Ā.
171925	bho	Bo	Bo	1	11	ind
202528	kevalam	kevalam	kevalam	1	11	ind
209537	dūrāt	dUrAt	dUrAt	1	11	ind
218742	maghavan	maGavan	maGavan	1	11	adj
26	aṃśu	aMSu	aMSu	1	10	m
525	kakṣyā	kakzyA	kakzyA	1	10	f
1464	kadala	kadala	kadala	1	10	mf
2472	karin	karin	karin	1	10	m
3728	kṛtin	kftin	kftin	1	10	adj
4723	kaitava	kEtava	kEtava	1	10	n
5251	akāla	akAla	akAla	1	10	m
7604	adṛśya	adfSya	adfSya	1	10	adj
7776	adhama	aDama	aDama	1	10	adj
7929	adhikaraṇa	aDikaraRa	aDikaraRa	1	10	n
11139	anumati	anumati	anumati	1	10	f
12685	kalka	kalka	kalka	1	10	mn
12696	kalpa	kalpa	kalpa	1	10	adj
12735	kalpanā	kalpanA	kalpanA	1	10	f
13314	kāca	kAca	kAca	1	10	mn
13350	kāñcana	kAYcana	kAYcana	1	10	n
13644	kāntāra	kAntAra	kAntAra	1	10	mn
14650	pakṣman	pakzman	pakzman	1	10	n
18652	parokṣa	parokza	parokza	1	10	adj
18690	parākrama	parAkrama	parAkrama	1	10	m
21837	apriya	apriya	apriya	1	10	adj
22173	abhijana	aBijana	aBijana	1	10	mn
23997	kukkura	kukkura	kukkura	1	10	m
25908	bhedin	Bedin	Bedin	1	10	adj
27583	niyoga	niyoga	niyoga	1	10	m
28188	niścayin	niScayin	niScayin	1	10	adj
29513	samanvita	samanvita	samanvita	1	10	adj
30396	samudaya	samudaya	samudaya	1	10	mn
30611	sampatti	sampatti	sampatti	1	10	f
31385	abhyāsa	aByAsa	aByAsa	1	10	m
31473	abhyudaya	aByudaya	aByudaya	1	10	m
32400	ayi	ayi	ayi	1	10	ind
33770	nāla	nAla	nAla	1	10	mfn
33902	niḥśaṅka	niHSaNka	niHSaNka	1	10	adj
34066	nirapekṣa	nirapekza	nirapekza	1	10	adj
34351	nirbhara	nirBara	nirBara	1	10	adj
35004	nitamba	nitamba	nitamba	1	10	m
38624	ūṣman	Uzman	Uzman	1	10	m
39341	ekarasa	ekarasa	ekarasa	1	10	adj
39762	evaṃvidha	evaMviDa	evaMviDa	1	10	adj
42443	dhāman	DAman	DAman	1	10	n
44331	narendra	narendra	narendra	1	10	m
44464	nalina	nalina	nalina	1	10	n
44989	upajīvin	upajIvin	upajIvin	1	10	adj
45313	upama	upama	upama	1	10	adj
50284	bhī	BI	BI	1	10	f
50502	bhujaṃga	BujaMga	BujaNga	1	10	m
50599	caru	caru	caru	1	10	m
51888	cihna	cihna	cihna	1	10	n
52021	cumbana	cumbana	cumbana	1	10	n
55392	ujjhita	ujJita	ujJita	1	10	adj
55675	uttara	uttara	uttara	1	10	n
57313	hrī	hrI	hrI	1	10	f
58350	ānandana	Anandana	Anandana	1	10	n
59010	āmiṣa	Amiza	Amiza	1	10	n
60003	aśubha	aSuBa	aSuBa	1	10	adj
60026	aśeṣa	aSeza	aSeza	1	10	adj
60443	aṣṭaguṇa	azwaguRa	azwaguRa	1	10	adj
60910	asahiṣṇu	asahizRu	asahizRu	1	10	adj
62429	āvāsa	AvAsa	AvAsa	1	10	m
64199	uktha	ukTa	ukTa	1	10	n
64850	yudh	yuD	yuD	1	10	f
65205	yojana	yojana	yojana	1	10	fn
66761	ramaṇīya	ramaRIya	ramaRIya	1	10	adj
73525	yathāśakti	yaTASakti	yaTASakti	1	10	ind
74330	yāma	yAma	yAma	1	10	m
74733	varman	varman	varman	1	10	mn
78057	mahiṣī	mahizI	mahizI	1	10	f
78072	mahī	mahI	mahI	1	10	f
78887	mānasāra	mAnasAra	mAnasAra	1	10	m
79169	māyin	mAyin	mAyin	1	10	adj
80490	laghu	laGu	laGu	1	10	adj
81534	liṅga	liNga	liNga	1	10	mn
82476	tilaka	tilaka	tilaka	1	10	mn
84675	dīpa	dIpa	dIpa	1	10	m
86167	dūradarśin	dUradarSin	dUradarSin	1	10	m
88811	jāyā	jAyA	jAyA	1	10	f
89837	dehin	dehin	dehin	1	10	m
89983	daivata	dEvata	dEvata	1	10	n
93948	pāra	pAra	pAra	1	10	mn
94209	pāruṣya	pAruzya	pAruzya	1	10	n
94242	pārthiva	pArTiva	pArTiva	1	10	adj
94243	pārthiva	pArTiva	pArTiva	1	10	m
94571	pāṣāṇa	pAzARa	pAzARa	1	10	m
95162	pippalī	pippalI	pippalI	1	10	f
96086	tadvat	tadvat	tadvat	1	10	ind
96159	tanvī	tanvI	tanvI	1	10	f
97623	sulabha	sulaBa	sulaBa	1	10	adj
98109	surabhi	suraBi	suraBi	1	10	adj
98489	suśruta	suSruta	suSruta	1	10	m
102527	stena	stena	stena	1	10	m
103859	sambhāra	samBAra	samBAra	1	10	mn
105171	sarṣapa	sarzapa	sarzapa	1	10	mfn
106745	sukṛta	sukfta	sukfta	1	10	n
107577	sudhā	suDA	suDA	1	10	f
108524	haya	haya	haya	1	10	m
109387	havya	havya	havya	1	10	n
112566	sāman	sAman	sAman	1	10	n
113165	sārtha	sArTa	sArTa	1	10	m
116329	śakra	Sakra	Sakra	1	10	m
116626	śapatha	SapaTa	SapaTa	1	10	m
120034	svasṛ	svasf	svasf	1	10	f
120979	vyapadeśa	vyapadeSa	vyapadeSa	1	10	m
121065	vyākula	vyAkula	vyAkula	1	10	adj
122835	vidhātṛ	viDAtf	viDAtf	1	10	m
122978	vipad	vipad	vipad	1	10	f
123036	vibudha	vibuDa	vibuDa	1	10	m
123084	vibhu	viBu	viBu	1	10	adj
123113	vimala	vimala	vimala	1	10	adj
125523	gaurī	gOrI	gOrI	1	10	f
129389	gadā	gadA	gadA	1	10	f
131063	śava	Sava	Sava	1	10	mn
132606	śithila	SiTila	SiTila	1	10	adj
135428	kṣāra	kzAra	kzAra	1	10	m
136131	mudrā	mudrA	mudrA	1	10	f
138273	vilāsin	vilAsin	vilAsin	1	10	adj
138665	vivasvant	vivasvant	vivasvat	1	10	m
139769	pratimāna	pratimAna	pratimAna	1	10	n
140361	pratyakṣa	pratyakza	pratyakza	1	10	adj
140858	pradoṣa	pradoza	pradoza	1	10	m
141010	pramāda	pramAda	pramAda	1	10	m
141266	vīṇā	vIRA	vIRA	1	10	f
141475	vihvala	vihvala	vihvala	1	10	adj
141599	vṛthak	vfTak	vfTak	0	10	ind
144698	pulina	pulina	pulina	1	10	mn
146300	dāruvarman	dAruvarman	dAruvarman	1	10	m
146377	dayitā	dayitA	dayitA	1	10	f
146396	daridra	daridra	daridra	1	10	adj
146517	daśana	daSana	daSana	1	10	m
146662	dārikā	dArikA	dArikA	1	10	f
148726	bṛhaspati	bfhaspati	bfhaspati	1	10	m
149008	buddhimat	budDimat	budDimat	1	10	adj
154138	phalgu	Palgu	Palgu	1	10	adj
155766	prastāva	prastAva	prastAva	1	10	m
156088	prāñjali	prAYjali	prAYjali	1	10	adj
156149	arjay	arjay	arjay	0	10	10. Ā.
156169	kṛ	kf	kf	1	10	6. Ā.
156185	klam	klam	klam	1	10	4. Ā.
156192	kṣan	kzan	kzan	1	10	8. Ā.
156942	grāhin	grAhin	grAhin	1	10	adj
157239	tṛp	tfp	tfp	1	10	6. Ā.
157255	dru	dru	dru	1	10	9. P.
157295	yat	yat	yat	1	10	1. P.
157405	vā	vA	vA	1	10	2. Ā.
157603	gaṇay	gaRay	gaRay	1	10	10. Ā.
157710	gamay	gamay	gamay	0	10	10. Ā.
157821	pātay	pAtay	pAtay	0	10	10. Ā.
157934	bodhay	boDay	boDay	0	10	10. Ā.
158389	dhū	DU	DU	1	10	2. Ā.
158477	vī	vI	vI	1	10	2. Ā.
158488	has	has	has	1	10	1. Ā.
158510	apās	apAs	apAs	1	10	1.Ā.,1.P.,2.P.,4.P.
158560	apekṣ	apekz	apekz	1	10	1.Ā.,1.P.
158835	śodhay	SoDay	SoDay	0	10	10. Ā.
159054	śram	Sram	Sram	1	10	1. Ā.
159217	ghātay	GAtay	GAtay	1	10	10. Ā.
159385	abhye	aBye	aBye	1	10	1.Ā.,2.P.
159415	alaṃkṛ	alaMkf	alaNkf	1	10	8.P.,8.Ā.
159634	avaśiṣ	avaSiz	avaSiz	1	10	7.P.
159802	ānam	Anam	Anam	1	10	1.P.
159990	āśliṣ	ASliz	ASliz	1	10	6.P.,4.P.,4.Ā.
159997	āsañj	AsaYj	AsaYj	1	10	1.P.,1.Ā.
160289	udvij	udvij	udvij	1	10	6.Ā.,6.P.
160344	upakṛ	upakf	upakf	1	10	8.P.,8.Ā.
160676	dāpay	dApay	dApay	0	10	10. Ā.
160725	upās	upAs	upAs	1	10	2.Ā.,1.Ā.,2.P.,4.P.,1.P.
161407	nirbhartsay	nirBartsay	nirBartsay	0	10	10.P.
161449	nirviś	nirviS	nirviS	1	10	6.Ā.,6.P.
161475	niviś	niviS	niviS	1	10	6.Ā.,6.P.
161479	nivāray	nivAray	nivAray	0	10	10.P.,10.Ā.
161677	parigrah	parigrah	parigrah	1	10	9.P.,1.P.,9.Ā.
161703	pariṇam	pariRam	pariRam	1	10	1.P.,1.Ā.
162430	praṇī	praRI	praRI	1	10	1.P.,1.Ā.
163114	prasū	prasU	prasU	1	10	6.P.,2.Ā.,1.Ā.,2.P.,4.P.,1.P.,4.Ā.
163625	viśru	viSru	viSru	1	10	5.Ā.,5.P.
164151	caṇḍāla	caRqAla	caRqAla	1	10	m
164407	candrikā	candrikA	candrikA	1	10	f
164435	campā	campA	campA	1	10	f
164486	vismi	vismi	vismi	1	10	1.Ā.,1.P.
164813	saṃsṛj	saMsfj	saMsfj	1	10	6.Ā.,6.P.,4.Ā.
166720	śamay	Samay	Samay	0	10	10. Ā.
167037	dātṛ	dAtf	dAtf	1	10	adj
169393	nāsatya	nAsatya	nAsatya	1	10	m
218732	gha	Ga	Ga	1	10	ind
218741	āt	At	At	1	10	ind
1667	kandarpa	kandarpa	kandarpa	1	9	m
2962	kuśa	kuSa	kuSa	1	9	mn
3066	kuṣṭha	kuzWa	kuzWa	1	9	mn
3655	kṛtānta	kftAnta	kftAnta	1	9	m
4874	koṭara	kowara	kowara	1	9	mn
4978	kopana	kopana	kopana	1	9	adj
5306	akṛta	akfta	akfta	1	9	adj
6002	agratas	agratas	agratas	1	9	ind
6758	aṇḍa	aRqa	aRqa	1	9	mn
7284	atiśaya	atiSaya	atiSaya	1	9	m
8434	saṃsthāna	saMsTAna	saMsTAna	1	9	n
8803	saṃkula	saMkula	saNkula	1	9	adj
8936	saṃkhyā	saMKyA	saNKyA	1	9	f
9288	saṃcaya	saMcaya	saYcaya	1	9	m
10457	anitya	anitya	anitya	1	9	adj
10804	anuja	anuja	anuja	1	9	m
10814	anujīvin	anujIvin	anujIvin	1	9	m
12422	karṣa	karza	karza	1	9	mn
12548	kalaha	kalaha	kalaha	1	9	mn
12578	kalāpa	kalApa	kalApa	1	9	mn
13536	kātara	kAtara	kAtara	1	9	adj
13637	kāntimatī	kAntimatI	kAntimatI	1	9	f
13862	kāmamañjarī	kAmamaYjarI	kAmamaYjarI	1	9	f
14457	nyāsa	nyAsa	nyAsa	1	9	m
15710	pathika	paTika	paTika	1	9	m
15808	padavī	padavI	padavI	1	9	f
17629	saṃdarśana	saMdarSana	sandarSana	1	9	n
18716	parāṅmukha	parANmuKa	parANmuKa	1	9	adj
19617	parivrājaka	parivrAjaka	parivrAjaka	1	9	m
19827	parihāra	parihAra	parihAra	1	9	m
20569	anvaya	anvaya	anvaya	1	9	m
22190	abhijñāna	aBijYAna	aBijYAna	1	9	n
22237	abhidhāna	aBiDAna	aBiDAna	1	9	n
23349	kiṃkara	kiMkara	kiNkara	1	9	m
23565	kīṭa	kIwa	kIwa	1	9	m
23966	kukkuṭa	kukkuwa	kukkuwa	1	9	m
24319	kuṇḍala	kuRqala	kuRqala	1	9	n
24503	kumārī	kumArI	kumArI	1	9	f
25133	bhūpāla	BUpAla	BUpAla	1	9	m
25575	bhūri	BUri	BUri	1	9	adj
26291	bhrama	Brama	Brama	1	9	m
26303	bhramara	Bramara	Bramara	1	9	m
26477	makara	makara	makara	1	9	m
27676	nirodha	niroDa	niroDa	1	9	m
28045	niveśa	niveSa	niveSa	1	9	m
28527	nīca	nIca	nIca	1	9	adj
29364	samagra	samagra	samagra	1	9	adj
31648	amanda	amanda	amanda	1	9	adj
32092	ambuja	ambuja	ambuja	1	9	mn
34389	nirmala	nirmala	nirmala	1	9	adj
34861	nikhila	niKila	niKila	1	9	adj
35123	nideśa	nideSa	nideSa	1	9	m
37215	mala	mala	mala	1	9	mn
37281	malina	malina	malina	1	9	adj
38065	ulūkhala	ulUKala	ulUKala	1	9	mn
38595	ūrmi	Urmi	Urmi	1	9	mf
39573	ekaika	ekEka	ekEka	1	9	adj
39595	ekatra	ekatra	ekatra	1	9	ind
40135	oṣadhi	ozaDi	ozaDi	1	9	mf
41383	śvas	Svas	Svas	1	9	ind
44884	upagraha	upagraha	upagraha	1	9	m
44889	upaghāta	upaGAta	upaGAta	1	9	m
44974	upajāpa	upajApa	upajApa	1	9	m
46995	vāsara	vAsara	vAsara	1	9	mn
47846	vikalpa	vikalpa	vikalpa	1	9	mf
48006	vighna	viGna	viGna	1	9	mn
48024	vicakṣaṇa	vicakzaRa	vicakzaRa	1	9	adj
50087	bhikṣā	BikzA	BikzA	1	9	f
50296	bhīti	BIti	BIti	1	9	f
50841	cāṭu	cAwu	cAwu	1	9	mn
51105	cārin	cArin	cArin	1	9	adj
51215	caya	caya	caya	1	9	m
51223	citā	citA	citA	1	9	f
52083	cūḍāmaṇi	cUqAmaRi	cUqAmaRi	1	9	m
52634	chāga	CAga	CAga	1	9	m
54397	avamāna	avamAna	avamAna	1	9	m
56132	utsarga	utsarga	utsarga	1	9	m
56579	udgama	udgama	udgama	1	9	m
57549	ājīva	AjIva	AjIva	1	9	m
58159	ādhāna	ADAna	ADAna	1	9	n
59081	āmra	Amra	Amra	1	9	m
59161	āyati	Ayati	Ayati	1	9	f
59394	ārādhana	ArADana	ArADana	1	9	n
59882	aśakya	aSakya	aSakya	1	9	adj
60818	asamartha	asamarTa	asamarTa	1	9	adj
61505	ahaṃkāra	ahaMkAra	ahaNkAra	1	9	m
62028	āgantu	Agantu	Agantu	1	9	adj
62295	āli	Ali	Ali	1	9	f
62436	āvaha	Avaha	Avaha	1	9	adj
62992	āsāra	AsAra	AsAra	1	9	m
66750	ramaṇa	ramaRa	ramaRa	1	9	m
68657	vanaspati	vanaspati	vanaspati	1	9	mf
68980	vayasya	vayasya	vayasya	1	9	m
69042	varāka	varAka	varAka	1	9	adj
71172	rāsa	rAsa	rAsa	1	9	m
72117	menā	menA	menA	1	9	f
73706	yadunandana	yadunandana	yadunandana	1	9	m
75102	vallī	vallI	vallI	1	9	f
75176	vaśya	vaSya	vaSya	1	9	adj
78034	mahiṣa	mahiza	mahiza	1	9	m
78125	mahīruha	mahIruha	mahIruha	1	9	m
78810	mādhurya	mADurya	mADurya	1	9	n
78918	mānin	mAnin	mAnin	1	9	adj
79657	rekhā	reKA	reKA	1	9	f
80547	laghupatanaka	laGupatanaka	laGupatanaka	1	9	m
81125	lava	lava	lava	1	9	m
81870	lubdhaka	lubDaka	lubDaka	1	9	m
83118	tūrya	tUrya	tUrya	1	9	mn
87261	deśīya	deSIya	deSIya	1	9	adj
89997	daivya	dEvya	dEvya	0	9	adj
92495	palāyita	palAyita	palAyita	1	9	adj
93756	pāntha	pAnTa	pAnTa	1	9	m
96222	tanū	tanU	tanU	1	9	f
99873	saikata	sEkata	sEkata	1	9	n
100574	dakṣa	dakza	dakza	1	9	m
105296	savana	savana	savana	1	9	n
111733	sākam	sAkam	sAkam	1	9	ind
112172	sādhu	sADu	sADu	1	9	m
112704	sāmānya	sAmAnya	sAmAnya	1	9	n
112858	sāmya	sAmya	sAmya	1	9	n
113264	sāla	sAla	sAla	1	9	m
114022	smaraṇa	smaraRa	smaraRa	1	9	n
115333	vraja	vraja	vraja	1	9	m
116352	śakala	Sakala	Sakala	1	9	mn
116413	śaṭha	SaWa	SaWa	1	9	adj
118743	vaidehaka	vEdehaka	vEdehaka	1	9	m
120428	vaiśya	vESya	vESya	1	9	m
120452	vaiśvānara	vESvAnara	vESvAnara	1	9	m
121029	vyavahārin	vyavahArin	vyavahArin	1	9	adj
124490	guḍa	guqa	guqa	1	9	mn
125196	gulma	gulma	gulma	1	9	mn
126033	śulba	Sulba	Sulba	1	9	n
126285	śukla	Sukla	Sukla	1	9	adj
126314	śuc	Suc	Suc	1	9	f
126598	śṛṅkhalā	SfNKalA	SfNKalA	1	9	f
127801	śoṇita	SoRita	SoRita	1	9	n
131137	śāka	SAka	SAka	1	9	mn
131460	śāvaka	SAvaka	SAvaka	1	9	m
132650	śirīṣa	SirIza	SirIza	1	9	mn
132825	śiśira	SiSira	SiSira	1	9	adj
134413	kṣapā	kzapA	kzapA	1	9	f
135992	mukti	mukti	mukti	1	9	f
137516	mūka	mUka	mUka	1	9	adj
138304	vilola	vilola	vilola	1	9	adj
138659	vivāda	vivAda	vivAda	1	9	mn
140992	prabhṛti	praBfti	praBfti	1	9	f
141508	vīci	vIci	vIci	1	9	mf
144566	purāṇa	purARa	purARa	1	9	adj
146277	dāridrya	dAridrya	dAridrya	1	9	n
146666	dāru	dAru	dAru	1	9	mn
146881	diva	diva	diva	1	9	n
152295	prāsāda	prAsAda	prAsAda	1	9	m
153950	preta	preta	preta	1	9	m
154330	balabhadra	balaBadra	balaBadra	1	9	m
155514	pralāpa	pralApa	pralApa	1	9	m
156987	grīvā	grIvA	grIvA	1	9	f
157164	takṣ	takz	takz	1	9	5. P.
157176	tarkay	tarkay	tarkay	0	9	Denom. Ā.
157287	nṛt	nft	nft	1	9	4. Ā.
157332	vṛj	vfj	vfj	1	9	7. Ā.
157598	adhikṛ	aDikf	aDikf	1	9	8.P.,8.Ā.
157659	adhyās	aDyAs	aDyAs	1	9	1.Ā.,1.P.,2.P.,2.Ā.
157818	paṭh	paW	paW	1	9	1. Ā.
157847	pālay	pAlay	pAlay	1	9	10. Ā.
157849	piṣ	piz	piz	1	9	1. P.
157904	śuc	Suc	Suc	1	9	6. Ā.
157994	rañjay	raYjay	raYjay	0	9	10. Ā.
158023	lip	lip	lip	1	9	4. Ā.
158643	dih	dih	dih	1	9	2. Ā.
158658	du	du	du	1	9	4. P.
158662	duh	duh	duh	1	9	1. Ā.
158957	vāñch	vAYC	vAYC	1	9	1. Ā.
159811	āpat	Apat	Apat	1	9	1.P.,1.Ā.
159813	āpāday	ApAday	ApAday	0	9	10.P.
160033	āhan	Ahan	Ahan	1	9	2.P.,2.Ā.
160207	udgam	udgam	udgam	1	9	6.P.,1.P.,1.Ā.
160310	unnam	unnam	unnam	1	9	1.P.,1.Ā.
160377	upacar	upacar	upacar	1	9	1.P.,1.Ā.
160735	upekṣ	upekz	upekz	1	9	1.Ā.,1.P.
161096	daṇḍay	daRqay	daRqay	1	9	Denom. P.
161345	niyojay	niyojay	niyojay	0	9	10.P.,10.Ā.
161367	nirudh	niruD	niruD	1	9	7.Ā.,7.P.
161843	caṇḍa	caRqa	caRqa	1	9	adj
162107	paribhram	pariBram	pariBram	1	9	4.P.,1.P.,1.Ā.,4.Ā.
162330	prakīrtay	prakIrtay	prakIrtay	0	9	10.P.
162720	pratīkṣ	pratIkz	pratIkz	1	9	1.Ā.,1.P.
163018	pravas	pravas	pravas	1	9	1.P.
163116	prasāray	prasAray	prasAray	0	9	10.P.,10.Ā.
163264	vikṣip	vikzip	vikzip	1	9	4.P.,6.Ā.,6.P.
163290	vicar	vicar	vicar	1	9	1.P.,1.Ā.
164204	caturguṇa	caturguRa	caturguRa	1	9	adj
164236	caturvidha	caturviDa	caturviDa	1	9	adj
164694	saṃyuj	saMyuj	saMyuj	1	9	7.Ā.,4.P.,7.P.
164801	saṃsañj	saMsaYj	saMsaYj	1	9	1.P.,1.Ā.
165265	samāhvā	samAhvA	samAhvA	1	9	1.Ā.,4.P.,4.Ā.
165584	sambhṛ	samBf	samBf	1	9	3.Ā.,1.P.,3.P.,1.Ā.
166088	vidvas	vidvas	vidvas	1	9	adj
166115	kadācana	kadAcana	kadAcana	1	9	ind
169408	taḍit	taqit	taqit	1	9	f
172320	abhyāśa	aByASa	aByASa	1	9	m
202685	satatam	satatam	satatam	1	9	ind
202709	bhṛśam	BfSam	BfSam	1	9	ind
205653	kumāra	kumAra	kumAra	1	9	adj
208370	kretṛ	kretf	kretf	1	9	adj
211174	vyājī	vyAjI	vyAjI	1	9	f
216801	anantavarman	anantavarman	anantavarman	0	9	m
556	kaṅkaṇa	kaNkaRa	kaNkaRa	1	8	n
2013	akārya	akArya	akArya	1	8	n
2881	kuliśa	kuliSa	kuliSa	1	8	mn
2938	kuvalaya	kuvalaya	kuvalaya	1	8	n
3063	kuṣṭha	kuzWa	kuzWa	1	8	mn
3448	kṛta	kfta	kfta	1	8	n
4041	kṛṣi	kfzi	kfzi	1	8	f
4652	keśimathana	keSimaTana	keSimaTana	1	8	m
4951	kodrava	kodrava	kodrava	1	8	m
6118	aṅkura	aNkura	aNkura	1	8	mn
6299	aṅguṣṭha	aNguzWa	aNguzWa	1	8	m
6865	gāḍham	gAQam	gAQam	1	8	ind
7340	atīva	atIva	atIva	1	8	ind
7607	adṛṣṭa	adfzwa	adfzwa	1	8	adj
8233	saṃśraya	saMSraya	saMSraya	1	8	m
9013	saṃgīta	saMgIta	saNgIta	1	8	n
9276	saṃcārin	saMcArin	saYcArin	1	8	adj
9641	adhyardha	aDyarDa	aDyarDa	1	8	adj
10469	anidāna	anidAna	anidAna	1	8	adj
10603	aniṣṭa	anizwa	anizwa	1	8	adj
11415	anuṣṭhāna	anuzWAna	anuzWAna	1	8	n
11673	antapāla	antapAla	antapAla	1	8	m
12210	karpūradvīpa	karpUradvIpa	karpUradvIpa	1	8	m
12647	kaliṅga	kaliNga	kaliNga	1	8	mn
13406	kāñcī	kAYcI	kAYcI	1	8	f
13607	kānta	kAnta	kAnta	1	8	m
14870	pañcatva	paYcatva	paYcatva	1	8	n
15312	paṭṭa	pawwa	pawwa	1	8	m
16582	sattva	sattva	sattva	1	8	mn
17099	sadman	sadman	sadman	1	8	n
18949	paricaryā	paricaryA	paricaryA	1	8	f
21912	abalā	abalA	abalA	1	8	f
22449	abhimāna	aBimAna	aBimAna	1	8	m
23305	kiṇva	kiRva	kiRva	1	8	mn
23311	kitava	kitava	kitava	1	8	m
23383	kiṃnara	kiMnara	kinnara	1	8	mn
26548	makṣū	makzU	makzU	0	8	ind
27517	nimna	nimna	nimna	1	8	adj
27928	nirveda	nirveda	nirveda	1	8	m
27939	nirvṛti	nirvfti	nirvfti	1	8	f
27987	nilaya	nilaya	nilaya	1	8	m
30034	samāhartṛ	samAhartf	samAhartf	1	8	m
32153	ambhodhi	amBoDi	amBoDi	1	8	m
33477	nāpita	nApita	nApita	1	8	m
33743	nārāca	nArAca	nArAca	1	8	m
33840	nāsā	nAsA	nAsA	1	8	f
34042	nirantara	nirantara	nirantara	1	8	adj
34300	nirdaya	nirdaya	nirdaya	1	8	adj
34765	nikaṣa	nikaza	nikaza	1	8	m
34905	nigraha	nigraha	nigraha	1	8	m
35152	nidhāna	niDAna	niDAna	1	8	n
35191	nindā	nindA	nindA	1	8	f
35274	nibha	niBa	niBa	1	8	adj
36147	manīṣin	manIzin	manIzin	1	8	adj
36294	manobhava	manoBava	manoBava	1	8	m
38286	uṣṭra	uzwra	uzwra	1	8	m
38711	ṛtāvṛdh	ftAvfD	ftAvfD	1	8	adj
40838	śruti	Sruti	Sruti	1	8	f
41039	śrotriya	Srotriya	Srotriya	1	8	m
42504	dhāraṇa	DAraRa	DAraRa	1	8	n
42540	dhārin	DArin	DArin	1	8	adj
43018	dhṛti	Dfti	Dfti	1	8	f
44269	narapati	narapati	narapati	1	8	m
45839	upasthāna	upasTAna	upasTAna	1	8	n
46229	ubhayatas	uBayatas	uBayatas	1	8	ind
46843	vālukā	vAlukA	vAlukA	1	8	f
46967	vāsanā	vAsanA	vAsanA	1	8	f
47069	vāstu	vAstu	vAstu	1	8	n
48302	viṭa	viwa	viwa	1	8	m
48450	bhaga	Baga	Baga	1	8	mn
48628	bhaṭa	Bawa	Bawa	1	8	m
48733	bhadra	Badra	Badra	1	8	n
50302	bhīma	BIma	BIma	1	8	adj
50610	carcā	carcA	carcA	1	8	f
53194	arthapāla	arTapAla	arTapAla	1	8	m
53428	ardharātra	arDarAtra	arDarAtra	1	8	mn
53539	aryaman	aryaman	aryaman	1	8	m
53627	alaktaka	alaktaka	alaktaka	1	8	mn
53747	ali	ali	ali	1	8	m
54325	avapāta	avapAta	avapAta	1	8	m
55376	ujjvala	ujjvala	ujjvala	1	8	adj
56061	utphulla	utPulla	utPulla	1	8	adj
56464	udāraka	udAraka	udAraka	1	8	m
56781	uddharaṇa	udDaraRa	udDaraRa	1	8	n
56894	udyama	udyama	udyama	1	8	m
57237	hrada	hrada	hrada	1	8	mn
57645	āḍhaka	AQaka	AQaka	1	8	mn
57770	ātmaja	Atmaja	Atmaja	1	8	m
59137	āyatana	Ayatana	Ayatana	1	8	n
59199	āyu	Ayu	Ayu	1	8	m
59280	ārti	Arti	Arti	1	8	f
59372	ārāma	ArAma	ArAma	1	8	m
59896	aśani	aSani	aSani	1	8	mf
60078	aśman	aSman	aSman	1	8	mn
60559	aṣṭama	azwama	azwama	1	8	adj
60956	asāra	asAra	asAra	1	8	adj
62284	ālasya	Alasya	Alasya	1	8	n
62335	ālaya	Alaya	Alaya	1	8	mn
62624	āśā	ASA	ASA	1	8	f
62787	āśleṣa	ASleza	ASleza	1	8	m
63714	indhana	inDana	inDana	1	8	n
63740	iyat	iyat	iyat	1	8	adj
65539	racanā	racanA	racanA	1	8	f
66265	ratnavatī	ratnavatI	ratnavatI	0	8	f
66331	ratnodbhava	ratnodBava	ratnodBava	1	8	m
68938	vamana	vamana	vamana	1	8	n
